bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12615800,3235800,1,113.3284264934547,28.056350612077058,113.31611113383684,28.053805950453377,113.32189670373307,28.050554183618253
12614000,3282200,1,113.31225699428043,28.425490333519935,113.30001014499902,28.422692147770633,113.30579283306976,28.419419713292108
12565400,3241800,1,112.87568051657536,28.10415678882374,112.8636823494675,28.101962075272628,112.8690899800772,28.098453091887816
12530200,3260200,29,112.55947697716758,28.2506281252771,112.54767357449418,28.247807142398646,112.55304206465141,28.244309530995817
12570600,3249600,1,112.92239240307879,28.166272647019625,112.91058404494939,28.16347738464593,112.91599187961226,28.159945928993398
12603800,3235600,2,113.22062983229294,28.05475670255606,113.20835945316746,28.052397100464944,113.21406900100766,28.049085227018338
12530200,3263800,9,112.55947697716758,28.279261833768647,112.54769786407776,28.27644653155096,112.55306853879532,28.2729498660102
12610400,3286400,1,113.27991799593191,28.458840027902646,113.26775143665796,28.45582427041892,113.27348625437318,28.452517154692117
12593000,3256600,23,113.12361283724738,28.221986644674285,113.11116814041101,28.21936773353009,113.1170455440154,28.21619504854673
12563200,3277800,2,112.85591779536237,28.390541167420594,112.84389229367535,28.388302508236475,112.8493499502886,28.38483021222831
12642400,3248600,1,113.5673757590299,28.158311109433164,113.55535438280685,28.155994433087162,113.56084188669477,28.152497687595165
12577400,3235800,1,112.98347717773711,28.056350612077058,112.97136733101662,28.054096701017144,112.97691348539666,28.050690125084532
12600200,3284400,2,113.18829083394442,28.442960546110676,113.17603475051833,28.440067182986898,113.18182945831205,28.436819824046836
12559600,3287600,1,112.82357879701385,28.468366560194834,112.81159301502086,28.465543968894565,112.81711439448905,28.462150146067913
12562600,3267200,1,112.85052796230428,28.306297639696474,112.83852776933425,28.30400322397493,112.84398770699909,28.300528704875347
12588600,3258200,80,113.08408739482141,28.234717150805103,113.07166900314962,28.2320184168652,113.07753526834692,28.22884356909842
12580000,3247400,5,113.00683312098882,28.148756474398926,112.99465620252066,28.14626895931909,113.00029497970786,28.142921523788825
12566800,3256200,1,112.8882567937109,28.21880377840038,112.87630359205612,28.216472034435085,112.88170933103765,28.212942433103326
12586600,3259200,14,113.06612128462778,28.242672937836918,113.05381135658456,28.239691375387093,113.05964685417801,28.23649300410796
12572600,3260400,46,112.94035851327241,28.252219090804605,112.92846788856109,28.24947730145085,112.93390908795972,28.245962434027767
12536400,3240800,1,112.61517191876781,28.096190586303475,112.60327527020925,28.09399902697732,112.60859217210094,28.09046824654925
12505800,3247600,1,112.34029043280536,28.15034897340725,112.32822346827628,28.147348526289974,112.33385817426179,28.14409717053594
12612600,3256400,10,113.2996807171449,28.22039522352309,113.28749012573991,28.217444486973847,113.2932327083449,28.2141298155463
12556800,3270800,2,112.79842624274278,28.334916221300414,112.78644455837633,28.331985417865837,112.79199501709967,28.328605440647667
12568400,3229400,1,112.9026296818658,28.005333666926155,112.89075431717048,28.002738836225014,112.89613904092316,27.99922257094023
12593000,3251400,5,113.12361283724738,28.180601906260048,113.11120494540819,28.17799003544306,113.11707887990896,28.174818599277938
12586800,3264600,11,113.06791789564714,28.285623824119977,113.05562837425735,28.2826744999999,113.06147135702098,28.279480640973333
12604600,3301800,1,113.2278162763704,28.581031248275348,113.2154723181806,28.57862359116417,113.22121701971172,28.575366639313756
12493200,3233200,1,112.22710393858553,28.035627925859256,112.21511424054495,28.032799914159114,112.22065303220597,28.029471238266478
12587600,3243200,1,113.07510433972459,28.115308468196574,113.06274848778583,28.112457375655648,113.06859110014906,28.109278880204105
12595400,3253800,4,113.14517216947972,28.199704567465844,113.13286304989529,28.19675414882295,113.13871555092318,28.19355725473243
12566400,3242200,2,112.88466357167218,28.1073431024828,112.8726976867912,28.10505469266219,112.87809715698289,28.101535449451813
12614400,3255600,1,113.31585021631916,28.21402929921183,113.30357290860087,28.211304040956186,113.30934517390205,28.208015764301894
12614800,3235600,1,113.31944343835788,28.05475670255606,113.30718335674696,28.052081898281525,113.31294989410223,28.04881368157793
12567800,3268000,2,112.89723984880771,28.31265799718652,112.88534626403485,28.310179969228347,112.8907556141185,28.30664800924664
12573200,3244400,9,112.9457483463305,28.12486611788135,112.93383386886812,28.122182282005888,112.93927601268736,28.118680974417856
12607200,3232200,2,113.2511722196221,28.02765658766588,113.23896516165468,28.025081070452902,113.24465075350913,28.02175055225713
12578800,3242400,5,112.99605345487265,28.10893622344832,112.98386597965691,28.10660564266025,112.98946137912402,28.103229159976195
12586400,3258200,36,113.06432467360843,28.234717150805103,113.05202487168903,28.231711968206533,113.05785571699907,28.22851044506665
12635200,3263800,1,113.50269776233286,28.279261833768647,113.49053338289188,28.276489417960903,113.49623722569558,28.273156363211775
12568000,3250200,3,112.89903645982707,28.17104928227523,112.88716852998294,28.168543561811116,112.89256640543216,28.165009114601556
12672200,3226800,1,113.8350708009149,27.984601054190346,113.8230794018688,27.982317070412137,113.82847911168055,27.97890477842217
12635200,3276600,1,113.50269776233286,28.381007554911303,113.49050759249572,28.378219061653024,113.49621988984231,28.374897737063563
12605800,3296400,1,113.23859594248657,28.538201268602656,113.22631403854376,28.535764377590173,113.23204621176244,28.532479936548068
12606600,3232400,1,113.24578238656403,28.02925090303964,113.23355400218132,28.026761695319852,113.2392409349271,28.02343250777392
