bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12477600,3228600,1,112.08696827907525,27.99895483074155,112.07478885536376,27.995776007792724,112.08053305999279,27.99261390193426
12530200,3260200,12,112.55947697716758,28.2506281252771,112.54767357449418,28.247807142398646,112.55304206465141,28.244309530995817
12584400,3252400,2,113.0463585634148,28.188561767636532,113.03417878432043,28.18546454823405,113.0399584657903,28.182226486047625
12585200,3245200,4,113.05354500749225,28.131237405964537,113.04131474214594,28.12813550550629,113.04711015494985,28.124917705993607
12587200,3262000,2,113.07151111768587,28.264945951352647,113.05918348746796,28.262047408162093,113.06503194152617,28.258858084440483
12530200,3263800,12,112.55947697716758,28.279261833768647,112.54769786407776,28.27644653155096,112.55306853879532,28.2729498660102
12549600,3236200,1,112.73374824604574,28.059538359473393,112.7216662201039,28.057160288541592,112.7272012336548,28.05380866733091
12589000,3251600,1,113.08768061686013,28.18219392643838,113.07528600689258,28.179556494861345,113.0811523057446,28.176385957505104
12584200,3259600,1,113.04456195239543,28.245855084770053,113.03235048610196,28.242756890305564,113.03812935844567,28.239513498643053
12572200,3231800,1,112.93676529123368,28.02446788532189,112.92491926140936,28.02167813235892,112.930335938633,28.018176479096066
12580400,3239800,2,113.01042634302755,28.08822378619555,112.99825046338404,28.085659678043026,113.00389774560861,28.082329228907025
12584800,3239800,6,113.04995178545352,28.08822378619555,113.0377505163181,28.085110801181514,113.04353240445927,28.081889619364375
12612000,3243600,1,113.2942908840868,28.118494447090175,113.28212353230019,28.115493823607405,113.28784905480309,28.112177695563954
12600200,3284400,1,113.18829083394442,28.442960546110676,113.17603475051833,28.440067182986898,113.18182945831205,28.436819824046836
12541800,3249400,2,112.6636804162906,28.164680387382724,112.65182719307349,28.162035678565694,112.6572275270473,28.158560316626307
12582200,3256600,4,113.0265958422018,28.221986644674285,113.01440687883269,28.21910373113257,113.02012412217371,28.2158120452911
12567000,3253200,2,112.89005340473027,28.194929225568625,112.8781332207696,28.19257445098569,112.88353602720221,28.189044030509283
12593600,3256200,1,113.12900267030547,28.21880377840038,113.11658518354946,28.216107966704943,113.12245823470587,28.21293059789455
12562200,3247800,1,112.84693474026557,28.151941448482354,112.83494285217584,28.149586731553438,112.84039680775113,28.14611881967559
12667800,3274200,1,113.79554535848892,28.36193773173052,113.78349908042547,28.359275901624855,113.78903113268268,28.35591607142411
12613000,3215600,1,113.30327393918363,27.89524529946925,113.29109479566517,27.892295515416915,113.29681699173373,27.889025736089692
12586600,3259200,6,113.06612128462778,28.242672937836918,113.05381135658456,28.239691375387093,113.05964685417801,28.23649300410796
12653000,3225200,1,113.6625961430561,27.971840520423523,113.65067853212354,27.969053093778985,113.65614611975654,27.965612207848356
12573600,3237400,1,112.94934156836922,28.069101028433938,112.93744151216016,28.066469412772722,112.94288740943905,28.06298071517744
12612600,3256400,1,113.2996807171449,28.22039522352309,113.28749012573991,28.217444486973847,113.2932327083449,28.2141298155463
12586600,3258800,4,113.06612128462778,28.239490694969113,113.05381076833,28.23650895115237,113.05964599993221,28.233310549663344
12590600,3290200,1,113.10205350501504,28.48900440283445,113.08955248288602,28.486455777353623,113.0954552914843,28.483330740184254
12586400,3280000,1,113.06432467360843,28.408017206909452,113.05204776101006,28.405003087665378,113.05789311439014,28.401819788538017
12581600,3266800,1,113.02120600914373,28.303117316838293,113.00904014665922,28.300343772481686,113.01474478526048,28.29703914142603
12571000,3250400,7,112.9259856251175,28.172641446139163,112.91417682464399,28.16983683732315,112.9195892000294,28.166307576185584
12591600,3247000,1,113.11103656011184,28.14557140458611,113.09857855777138,28.143063588374186,113.10445407577821,28.139901082224082
12545600,3291400,1,112.69781602565848,28.49852818641932,112.68587328342197,28.49561624250961,112.69137953899758,28.492245869731786
