bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12570600,3249600,1,112.92239240307879,28.166272647019625,112.91058404494939,28.16347738464593,112.91599187961226,28.159945928993398
12530200,3263800,13,112.55947697716758,28.279261833768647,112.54769786407776,28.27644653155096,112.55306853879532,28.2729498660102
12625800,3226800,1,113.41825704442282,27.984601054190346,113.40592098408327,27.98145841216313,113.41180951094702,27.97831931416415
12628200,3218800,1,113.43981637665517,27.920783135504333,113.42745730421989,27.917993156235365,113.43331548342762,27.914845271225722
12576600,3286200,1,112.97629073365965,28.457252188162872,112.96415271222726,28.45495035742496,112.96970651002295,28.451541103725678
12582200,3256600,15,113.0265958422018,28.221986644674285,113.01440687883269,28.21910373113257,113.02012412217371,28.2158120452911
12588600,3258200,42,113.08408739482141,28.234717150805103,113.07166900314962,28.2320184168652,113.07753526834692,28.22884356909842
12584400,3258400,3,113.0463585634148,28.23630835617359,113.0341403384935,28.23320352186602,113.03992384997616,28.229964400538684
12532000,3267200,3,112.57564647634183,28.306297639696474,112.56389319079439,28.303522917336846,112.56923846999155,28.300002109232096
12566800,3256200,1,112.8882567937109,28.21880377840038,112.87630359205612,28.216472034435085,112.88170933103765,28.212942433103326
12587200,3283200,1,113.07151111768587,28.43343170055367,113.05918246298079,28.430512821872277,113.06504500506988,28.42734708372389
12586600,3259200,8,113.06612128462778,28.242672937836918,113.05381135658456,28.239691375387093,113.05964685417801,28.23649300410796
12572600,3260400,33,112.94035851327241,28.252219090804605,112.92846788856109,28.24947730145085,112.93390908795972,28.245962434027767
12531600,3232000,1,112.57205325430311,28.026062248426342,112.56030528754815,28.02323959740785,112.5656338487759,28.01973874253013
12604600,3301800,1,113.2278162763704,28.581031248275348,113.2154723181806,28.57862359116417,113.22121701971172,28.575366639313756
12545800,3273800,1,112.69961263667784,28.358759091148507,112.68766022079804,28.355894272677933,112.69315922870203,28.352492784522823
12587800,3272000,1,113.07690095074396,28.344454018315506,113.06451846364497,28.341632610587055,113.0703832045503,28.338457138714578
12569400,3285800,1,112.91161273696261,28.454076436384398,112.89974307730758,28.451341842279454,112.90516548032116,28.447833513421347
12575000,3237000,2,112.96191784550476,28.06591356765885,112.94993292003045,28.0634754814366,112.95541113789601,28.06001259899361
12567800,3268000,1,112.89723984880771,28.31265799718652,112.88534626403485,28.310179969228347,112.8907556141185,28.30664800924664
12573200,3244400,6,112.9457483463305,28.12486611788135,112.93383386886812,28.122182282005888,112.93927601268736,28.118680974417856
12579400,3253400,25,113.00144328793073,28.1965210301598,112.98927001444095,28.194130299877248,112.99489254980978,28.19076374468284
12611400,3244400,1,113.28890105102872,28.12486611788135,113.27674915884154,28.121848076178107,113.2824673847151,28.11852464449578
12579600,3260600,3,113.0032398989501,28.253810032343242,112.99104031681043,28.25138559950115,112.99667411573039,28.248024043713862
12585400,3255600,13,113.0553416185116,28.21402929921183,113.04310233495639,28.21094255773798,113.04890941479002,28.207723874742754
12596000,3244200,2,113.15056200253781,28.12327323606024,113.1382626004925,28.120240834051113,113.144100628794,28.117040815965673
12526800,3261200,4,112.52893458983841,28.258582713017287,112.51694453288657,28.25613448950856,112.52239454081416,28.252711117408776
12591400,3260600,14,113.10923994909248,28.253810032343242,113.09675994703306,28.25130841848942,113.1026445148137,28.248142967223405
12626600,3250200,1,113.42544348850026,28.17104928227523,113.41311011069037,28.168033697097016,113.41900847915973,28.164867780609544
12579200,3241400,8,112.99964667691137,28.100970379533155,112.98745981908544,28.098593535800962,112.99306788127332,28.095228762684442
12671400,3232400,1,113.82788435683746,28.02925090303964,113.81588040484557,28.026998053942794,113.82130379701368,28.023592280369368
12607400,3255800,2,113.25296883064148,28.215620816243877,113.24074311787625,28.21302925330996,113.24644390455475,28.209680940380892
12659200,3222800,1,113.71829108465634,27.952696859719598,113.70618858118698,27.95031798884775,113.71173518196436,27.94697808324892
12577000,3248600,25,112.97988395569838,28.158311109433164,112.96777426614322,28.156060245052306,112.97331617649245,28.152632802126465
12578400,3237200,2,112.99246023283392,28.067507309990262,112.98031705791973,28.065215983469805,112.9858961064611,28.061833867321386
12577800,3258200,7,112.98707039977583,28.234717150805103,112.97489344602369,28.23246108560562,112.98046639113959,28.229051104052804
12577400,3263200,2,112.98347717773711,28.27449008896445,112.97133818664838,28.27224603359265,112.9769017754054,28.268826871096035
12539400,3252600,1,112.64212108405825,28.190153668052922,112.63021947914422,28.187900636723988,112.63557758519507,28.18438829068609
12569400,3252600,3,112.91161273696261,28.190153668052922,112.8997856492645,28.18745329626835,112.90518719166376,28.183916323959767
12558800,3288800,6,112.8163923529364,28.47789222467405,112.80441260603718,28.474971316298614,112.80994726742352,28.47159331654329
12548800,3262200,1,112.72656180196829,28.26653670094915,112.71447783233832,28.264077960152843,112.72001971875191,28.260706864448125
12658200,3234400,2,113.70930802955954,28.045192743965742,113.69719674685558,28.042901744490795,113.70274121047107,28.039534214179188
